"id","sp_id","user_id","review","rating"
"3e4c2349-8678-489b-8c4c-0f9fd25c5d13","38f046e5-67a5-4545-893c-2ecc9d93b4f0",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Saya merasa cinta dengan konsep kerjasama yang unik ini. Sungguh memberikan nilai tambah bagi kami.,3
"0f8f54a2-19b5-430a-8e98-67f6df7dccd1","351599a8-0406-4433-8df9-80f85a8ccddc",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",1
dbea8222-09d9-47c3-8c4a-f32471dbc6fd,"9953b42d-250b-4bc6-a4a2-1ec5915ffec0",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Saya merasa sangat dihargai sebagai mitra kerjasama. Ini membuat saya merasa lebih percaya diri.,4
"62899f07-ce00-4d83-8c3a-2d4bf4071070","6b039620-262e-40a1-be37-1af35dbb8ed7",y4TOqSFLXtacjUX7MMsxH8XT0D03,Kerjasama ini penuh dengan perasaan positif dan semangat. Saya tidak sabar untuk melihat apa yang akan terjadi selanjutnya.,3
"87493294-b580-47e8-91e6-7ed384773eb4","017aee57-c67b-4e04-a376-5ad976f1616d",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",3
"9685edcc-ddd8-4ce7-b2b0-aa4e369d254e","5af7d1ed-6bf3-4c7c-abc5-ad3e8f05696a",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Kerjasama ini membuat saya merasakan berbagai emosi, tetapi hasilnya sangat memuaskan.",4
"3a069017-9a58-4872-8397-e7de648a3060","5d2b69c7-9a42-40cf-add5-69073a1ee4ad",JM0ACCkdDldG95EFbDG6r8hTM8q2,"Meskipun ada beberapa hambatan, namun semangat positif dan komitmen perusahaan ini membuat segalanya menjadi lebih mudah.",4
ce15d35f-9c5e-46c6-9c63-7313e1834482,e4235538-c8a4-4743-bc1e-1f3237e920f0,NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa cinta dengan konsep kerjasama yang unik ini. Sungguh memberikan nilai tambah bagi kami.,4
db7bc7fc-9729-466e-ad70-34ae2a1f30c5,"5d2b69c7-9a42-40cf-add5-69073a1ee4ad",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Saat kami berada dalam kesulitan, perusahaan ini memberikan dukungan moral yang membuat hati kami hangat.",1
c4779b56-beac-426c-9b6d-ef6189e03a6f,"5f37c98e-49e7-41c2-8f65-a8fe8155c90c",DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",2
"240a31ad-08c6-4fce-a7bb-ddf996e4e244",e61d8c83-099b-4a83-897f-45dbbdc6c9e3,JM0ACCkdDldG95EFbDG6r8hTM8q2,Saya sangat senang bisa menjalin kerjasama dengan perusahaan yang memiliki visi dan misi yang sejalan dengan kami.,2
e3f736f9-aafe-49c7-a593-1f8c2aefcb62,"24883676-cf39-4fd6-ae79-c2f7bc247e41",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Saat-saat sulit tidak pernah terelakkan, tetapi perusahaan ini selalu ada untuk memberikan dukungan dan solusi.",2
e6380809-d0f5-4d40-be79-1f34b3146741,f0baf0dc-1338-4096-8457-47476bcf6bc8,OFt6HkGGNcfL1TXYmOxbHr01cxT2,Kerjasama ini membuat saya merasa puas dan senang. Terima kasih atas tim yang luar biasa!,3
de6fbaca-b54e-4c62-a31e-99d70e420470,"554878d3-22ed-40ed-a149-ab89ed5f0c0b",DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Ada rasa khawatir saat memulai kerjasama, namun semua ketakutan itu hilang ketika melihat dedikasi dan profesionalisme perusahaan ini.",3
"4587ce3c-edef-4fff-acf4-39aa9058afdb","9ebfe0ed-eba0-40b7-982c-7f1df25cd025",JM0ACCkdDldG95EFbDG6r8hTM8q2,Kerjasama ini membuat saya merasa puas dan senang. Terima kasih atas tim yang luar biasa!,1
"81effa22-6931-479d-a32a-35ea676028fd",e55177db-d0c5-4a8e-a7b8-f2fb9aef6c3c,NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa cinta dengan konsep kerjasama yang unik ini. Sungguh memberikan nilai tambah bagi kami.,1
"67b64698-0ab1-490a-98d5-3f6fa77a8c3f",b69fc3c9-cf68-4777-b19f-b9d90aef0040,gb6V5uGeZSSrGwWlpKS1d6BXv242,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",4
"1f445eb1-cb02-4cbe-9724-ac860efd688d","1a26fa43-195b-4dd2-aafd-9f83f9dbc84d",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Keberanian perusahaan ini dalam mengambil risiko membuat saya bangga menjadi bagian dari kerjasama ini.,2
"3675949f-1701-4b6a-aad6-e861173bdbbc","25caa21c-713f-4c94-8ab4-a7c8ecf23beb",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Meskipun ada beberapa hambatan, namun semangat positif dan komitmen perusahaan ini membuat segalanya menjadi lebih mudah.",4
d20f313a-b905-4555-81da-d2dbec560749,"5f37c98e-49e7-41c2-8f65-a8fe8155c90c",NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa sangat dihargai sebagai mitra kerjasama. Ini membuat saya merasa lebih percaya diri.,5
"8500707c-65fa-450c-9ccf-22103f1ec8e7",a52eb205-f110-479f-8c98-b5ae3fe15390,OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Ada momen ketegangan, tetapi kerjasama ini membuktikan bahwa perusahaan ini dapat mengatasi segala tantangan dengan baik.",1
f23605b4-c681-493c-a437-63a1043d8257,"45028f64-cb28-4b8f-990b-c6730e56e149",gb6V5uGeZSSrGwWlpKS1d6BXv242,"Saat-saat sulit tidak bisa dihindari, namun perusahaan ini memberikan dukungan yang sangat diperlukan. Saya merasa aman.",2
"93601cb8-9045-44cd-be02-32ee17200fd3","0a90e3f9-5990-4878-b6b5-05c9c6b0b2b6",NgNDTSxKEeV4nzODnak4iOGp6pu1,Kerjasama ini membuat saya merasa puas dan senang. Terima kasih atas tim yang luar biasa!,3
ecd916c2-948c-4d28-aba1-675bf6752c8d,c801196e-b8f8-47e9-af9c-02f09e688c82,OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Terkadang ada perbedaan pendapat, namun perusahaan ini selalu mencari cara untuk mencapai kesepakatan yang saling menguntungkan.",4
c3268b29-0725-4a97-a603-afac238e977c,f71dcdeb-38b1-4945-ba0c-d3857841bb7b,JM0ACCkdDldG95EFbDG6r8hTM8q2,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",1
c5ca3820-4974-46bc-8886-221fd241a708,"739a78a6-32c7-4078-affa-4ecfb624e381",DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",5
"5b22a507-d1c1-4110-9e1f-9f805549c68b",ceeb5136-4f3c-46c5-91c8-a0f923f71f8d,y4TOqSFLXtacjUX7MMsxH8XT0D03,Saya merasa sangat dihargai sebagai mitra kerjasama. Ini membuat saya merasa lebih percaya diri.,4
"3be2a0c3-45e1-44b3-be89-28c363d5976e","8e4e7b8c-50ad-40d1-ab34-024d3202ba5b",DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Kami melalui beberapa tantangan bersama, namun hasil kerjasama ini sungguh membanggakan. Sukses terus!",4
aef0839b-b27a-4916-9ff6-629d63372ba9,"2ccac22a-aba0-4723-8167-ae703e654b72",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Kerjasama ini penuh dengan perasaan positif dan semangat. Saya tidak sabar untuk melihat apa yang akan terjadi selanjutnya.,4
"2af62c78-b333-48b9-8932-2e20662f4675","37053e35-b0a4-4fca-a971-0901d33e1cec",OFt6HkGGNcfL1TXYmOxbHr01cxT2,Saya merasa sangat dihargai sebagai mitra kerjasama. Ini membuat saya merasa lebih percaya diri.,1
f75b8b5d-e78e-4b3b-8d85-0e9b05513fe2,"017aee57-c67b-4e04-a376-5ad976f1616d",NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya sangat senang bisa menjalin kerjasama dengan perusahaan yang memiliki visi dan misi yang sejalan dengan kami.,1
debf994a-1139-4093-bc73-313c059eca5c,"1b8d8f9a-82bb-4101-bb04-0d4311716812",JM0ACCkdDldG95EFbDG6r8hTM8q2,Kejutan menyenangkan dari perusahaan ini membuat saya merasa diperhatikan dan dihargai.,4
"34f3b41c-6eef-4ae3-91c8-a54fda57fdcb",b69fc3c9-cf68-4777-b19f-b9d90aef0040,OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Meskipun ada beberapa hambatan, namun semangat positif dan komitmen perusahaan ini membuat segalanya menjadi lebih mudah.",2
e87acaac-ae41-497d-8dd8-8ccaa7d820c8,a02bb33b-f592-492e-b7ba-e76f385c72b4,NgNDTSxKEeV4nzODnak4iOGp6pu1,"Terkadang ada perbedaan pendapat, namun perusahaan ini selalu mencari cara untuk mencapai kesepakatan yang saling menguntungkan.",1
d094b55e-0d3d-4e95-beda-e3f94f565576,c989daa8-0cb6-48fd-b633-8312e051a90c,NgNDTSxKEeV4nzODnak4iOGp6pu1,Kejutan menyenangkan dari perusahaan ini membuat saya merasa diperhatikan dan dihargai.,1
e0e46edf-012a-4b74-8ddc-dc7be4ef1a1e,"78229c8d-fded-45cc-9dd1-725584187c9d",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",5
df6a8807-6250-44de-bb27-f82d17f01798,"8e4e7b8c-50ad-40d1-ab34-024d3202ba5b",JM0ACCkdDldG95EFbDG6r8hTM8q2,Saya merasa cinta dengan konsep kerjasama yang unik ini. Sungguh memberikan nilai tambah bagi kami.,5
"80d226ad-d227-418b-833b-82fd9a3b9ed4",f464071c-b00e-4cd7-8e32-a231ba6a4edd,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",2
"220a4038-ac53-4b8e-ac32-940fbd48c921",faac7c86-6b07-4bc9-9adf-eae7371ae65c,OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Kerjasama ini membuat saya merasakan berbagai emosi, tetapi hasilnya sangat memuaskan.",3
b66d6ed1-1025-4477-951f-00f04dc7b1f5,"24883676-cf39-4fd6-ae79-c2f7bc247e41",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Saat kami berada dalam kesulitan, perusahaan ini memberikan dukungan moral yang membuat hati kami hangat.",1
c82606c1-86f7-4cc6-bafa-0fceb8b2d1b7,"5a1f006f-5d49-49de-b149-a0a88c3084d8",OFt6HkGGNcfL1TXYmOxbHr01cxT2,Kerjasama ini penuh dengan perasaan positif dan semangat. Saya tidak sabar untuk melihat apa yang akan terjadi selanjutnya.,5
f806f166-de5d-4f58-bea7-4972d0eb2e9b,"45028f64-cb28-4b8f-990b-c6730e56e149",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Kami melalui beberapa tantangan bersama, namun hasil kerjasama ini sungguh membanggakan. Sukses terus!",3
"7e88d650-57b9-4855-a7a2-2dff965142b6","312b15a0-9477-45f0-905f-7e85d66a7af5",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Saat-saat sulit tidak bisa dihindari, namun perusahaan ini memberikan dukungan yang sangat diperlukan. Saya merasa aman.",2
ce864db3-0c2d-4407-847c-9e03afd616da,"55584e8e-13ed-432d-8801-5c388c5295b4",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Meskipun ada beberapa hambatan, namun semangat positif dan komitmen perusahaan ini membuat segalanya menjadi lebih mudah.",4
fbb25b06-3d48-4f52-92bb-a1cca5c0ea98,a52eb205-f110-479f-8c98-b5ae3fe15390,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Meskipun ada beberapa hambatan, namun semangat positif dan komitmen perusahaan ini membuat segalanya menjadi lebih mudah.",4
e577641d-4ba2-426e-80a7-59fcba4a2af8,"9ef614d0-d6e5-4027-83da-40d6827b24a6",DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",1
"1e75a308-ffcc-45e0-bb66-4ba337cb1443",e61d8c83-099b-4a83-897f-45dbbdc6c9e3,y4TOqSFLXtacjUX7MMsxH8XT0D03,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",1
adbdea0e-638b-41c1-a439-7eed8589efc6,"28029273-dd40-424e-9fb1-1bbcba1e8236",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Kerjasama ini penuh dengan perasaan positif dan semangat. Saya tidak sabar untuk melihat apa yang akan terjadi selanjutnya.,5
fb290ebb-a348-42f1-8dda-da4b5b95b751,"7c2531fe-5bc9-403c-b323-b21b3749bdf8",gb6V5uGeZSSrGwWlpKS1d6BXv242,"Kerjasama ini membuat saya merasakan berbagai emosi, tetapi hasilnya sangat memuaskan.",4
d210de50-9da2-4d76-87ca-2bfa37808037,a02bb33b-f592-492e-b7ba-e76f385c72b4,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Kami melalui beberapa tantangan bersama, namun hasil kerjasama ini sungguh membanggakan. Sukses terus!",5
"7e6fdba2-be9e-48b6-9be6-f556b872cd8f","03e9086b-51e6-480d-8ee7-541e493d728c",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Kejutan menyenangkan dari perusahaan ini membuat saya merasa diperhatikan dan dihargai.,3
"1bbf233f-32f4-4c0e-9187-054c25f1c152",ee13d8ba-82a0-439d-a57f-96d5e4c7d665,gb6V5uGeZSSrGwWlpKS1d6BXv242,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",1
bf6c6ce0-6a7a-48fe-9d07-67bc95004e99,e4235538-c8a4-4743-bc1e-1f3237e920f0,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Saat kami berada dalam kesulitan, perusahaan ini memberikan dukungan moral yang membuat hati kami hangat.",5
bb12d8e1-8dec-41e6-adf5-636d153dd70b,f2297dfb-1469-4283-8ebb-66242b37b434,gb6V5uGeZSSrGwWlpKS1d6BXv242,"Ada momen ketegangan, tetapi itulah yang membuat kerjasama ini semakin berwarna dan menarik.",3
"62f41e94-3a84-476b-b647-152720e5f367","0166dbdc-9358-456d-b438-9a221ca728c7",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Terkadang ada perbedaan pendapat, namun perusahaan ini selalu mencari cara untuk mencapai kesepakatan yang saling menguntungkan.",2
"9d2c28af-ff4b-4c36-9921-ddd631541a42",c82e6b7a-01fe-4406-9fc9-cb0a48c93e35,y4TOqSFLXtacjUX7MMsxH8XT0D03,Saya sangat senang bisa menjalin kerjasama dengan perusahaan yang memiliki visi dan misi yang sejalan dengan kami.,4
f4a25626-3590-4f26-bbea-2c3d68dd3f82,"927fc5e9-ccde-4c71-9c0a-cf67af6b7daa",JM0ACCkdDldG95EFbDG6r8hTM8q2,"Ada momen ketegangan, tetapi itulah yang membuat kerjasama ini semakin berwarna dan menarik.",3
c40b3432-e593-4d97-9594-6bb1b662ea87,"28029273-dd40-424e-9fb1-1bbcba1e8236",JM0ACCkdDldG95EFbDG6r8hTM8q2,"Ada momen ketegangan, tetapi itulah yang membuat kerjasama ini semakin berwarna dan menarik.",1
"1c29c48f-25ab-4fec-8185-ff5d255153c5","739a78a6-32c7-4078-affa-4ecfb624e381",gb6V5uGeZSSrGwWlpKS1d6BXv242,Saya merasa sangat dihargai sebagai mitra kerjasama. Ini membuat saya merasa lebih percaya diri.,5
"8bbf0916-c0d1-47a4-b7ab-e24174223c37",bdaedf64-2ef6-4c12-b6a0-50c308437df6,y4TOqSFLXtacjUX7MMsxH8XT0D03,Keberanian perusahaan ini dalam mengambil risiko membuat saya bangga menjadi bagian dari kerjasama ini.,2
"3187c39a-36fb-43c9-b165-2f9c4c88145d","9157f6c8-2efd-4cda-af06-2935885d2a58",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Ada momen ketegangan, tetapi itulah yang membuat kerjasama ini semakin berwarna dan menarik.",1
"6bdce6fc-0b45-4d5b-9728-01a0447b09cf","312b15a0-9477-45f0-905f-7e85d66a7af5",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Ada rasa khawatir saat memulai kerjasama, namun semua ketakutan itu hilang ketika melihat dedikasi dan profesionalisme perusahaan ini.",4
"15b08203-0e37-4638-be3c-616826884852",b42444c1-5988-49c5-a53b-3e1bd34e06ac,JM0ACCkdDldG95EFbDG6r8hTM8q2,"Kerjasama ini membuat saya merasakan berbagai emosi, tetapi hasilnya sangat memuaskan.",4
"03fcb251-3baa-40af-9004-e70a6e84e0c5",ee13d8ba-82a0-439d-a57f-96d5e4c7d665,JM0ACCkdDldG95EFbDG6r8hTM8q2,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",3
"3bb7d7b2-6a8f-4b8f-ad66-dcb6a5154b01","0bc6e770-41f7-4412-82fd-2c7c7bd368ed",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Kami melalui beberapa tantangan bersama, namun hasil kerjasama ini sungguh membanggakan. Sukses terus!",2
d97db25c-5983-4774-8393-63cd9d8a43c7,afd70d6d-df42-44ea-8a74-71000c7cdfc2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Ada momen ketegangan, tetapi itulah yang membuat kerjasama ini semakin berwarna dan menarik.",4
"2ddcc252-8845-4c26-8562-2846cea398d7","46989c97-4bb0-4228-8c5f-ffb32418aac9",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Ada rasa khawatir saat memulai kerjasama, namun semua ketakutan itu hilang ketika melihat dedikasi dan profesionalisme perusahaan ini.",3
"669a36ff-5e11-4b61-b2c7-988779a64728","17c2ba9d-12d6-4e71-ba3c-34ddb4676816",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Saat-saat sulit tidak pernah terelakkan, tetapi perusahaan ini selalu ada untuk memberikan dukungan dan solusi.",1
"9e5daa76-b963-4510-8267-fd83dbb3898a",d0c05936-be4a-47cd-9be4-c173a1fe4013,DF0qe2AVtHbSuI4GSNq5BS5kVi63,Saya sangat senang bisa menjalin kerjasama dengan perusahaan yang memiliki visi dan misi yang sejalan dengan kami.,1
cd77dd60-d0a8-4b36-a4c4-19752eb6c289,"9d869cec-d0e8-43bf-9538-2ecafda89e18",NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa terharu dengan dukungan yang diberikan oleh perusahaan ini. Mereka sungguh peduli terhadap kesuksesan kami.,1
"5f10c105-2c9b-4119-9261-32f12b7fc53d","45028f64-cb28-4b8f-990b-c6730e56e149",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Saat kami berada dalam kesulitan, perusahaan ini memberikan dukungan moral yang membuat hati kami hangat.",4
"0ae7031c-7b45-4a6a-97c3-dff8ed81174f",bdaedf64-2ef6-4c12-b6a0-50c308437df6,y4TOqSFLXtacjUX7MMsxH8XT0D03,"Ada momen ketegangan, tetapi itulah yang membuat kerjasama ini semakin berwarna dan menarik.",3
"6f24e01a-6ab5-4aa5-bc60-37600cdecbf9","8766b5d4-3043-4dde-954e-7f84ffde384f",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",1
ecf8f541-42d7-47fa-a65b-13e545319408,afd70d6d-df42-44ea-8a74-71000c7cdfc2,NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa terharu dengan dukungan yang diberikan oleh perusahaan ini. Mereka sungguh peduli terhadap kesuksesan kami.,5
"2204cc8a-02c0-4ef6-97a8-10f4562fab1a","6b039620-262e-40a1-be37-1af35dbb8ed7",OFt6HkGGNcfL1TXYmOxbHr01cxT2,Saya merasa sangat dihargai sebagai mitra kerjasama. Ini membuat saya merasa lebih percaya diri.,5
"6753ebc2-3b00-4270-a125-9bcaa8f42acb",ce0a5998-7f57-4ee4-86ff-91fc1a14c1c5,JM0ACCkdDldG95EFbDG6r8hTM8q2,Kerjasama ini membuat saya merasa puas dan senang. Terima kasih atas tim yang luar biasa!,5
"9566335d-540d-4307-a34e-687cad05cb18","5e3d8bf8-8156-44ee-acf8-d2900344a8a2",JM0ACCkdDldG95EFbDG6r8hTM8q2,Kerjasama ini membuat saya merasa puas dan senang. Terima kasih atas tim yang luar biasa!,2
"52290b3c-0d8b-4a24-b4ed-6f857e5a4989",cae80d5c-ab95-4918-bc81-232cc5a25c9d,y4TOqSFLXtacjUX7MMsxH8XT0D03,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",2
"6b12358c-cf94-4cd7-9acb-38775e21f56a",c801196e-b8f8-47e9-af9c-02f09e688c82,OFt6HkGGNcfL1TXYmOxbHr01cxT2,Saya merasa terharu dengan dukungan yang diberikan oleh perusahaan ini. Mereka sungguh peduli terhadap kesuksesan kami.,1
ebe6cb94-8f2c-4820-ab4a-fead49a5fda4,"004a668f-f664-47f0-a452-54cc5458bea3",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Saat kami berada dalam kesulitan, perusahaan ini memberikan dukungan moral yang membuat hati kami hangat.",5
b6ef16f7-29df-4eb7-9768-ccee11144e0c,"847bd976-996f-496b-891f-f8b54ef7502e",gb6V5uGeZSSrGwWlpKS1d6BXv242,"Ada rasa khawatir saat memulai kerjasama, namun semua ketakutan itu hilang ketika melihat dedikasi dan profesionalisme perusahaan ini.",5
acb510f5-3f77-40c6-9dcf-326a3972b6c4,"796592cb-4395-49c8-bb78-17559c847062",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Meskipun ada beberapa hambatan, namun semangat positif dan komitmen perusahaan ini membuat segalanya menjadi lebih mudah.",4
"02d73e62-133a-4286-84a8-9b9fe1b50b7d",ce0a5998-7f57-4ee4-86ff-91fc1a14c1c5,JM0ACCkdDldG95EFbDG6r8hTM8q2,"Saat-saat sulit tidak pernah terelakkan, tetapi perusahaan ini selalu ada untuk memberikan dukungan dan solusi.",5
"770c2305-f27f-4ae2-b554-3a5cdf5fa0da",e4235538-c8a4-4743-bc1e-1f3237e920f0,OFt6HkGGNcfL1TXYmOxbHr01cxT2,Saya merasa terharu dengan dukungan yang diberikan oleh perusahaan ini. Mereka sungguh peduli terhadap kesuksesan kami.,3
"3c82bc2a-c1a4-4d64-a6b9-dae5377d2e5e",cae80d5c-ab95-4918-bc81-232cc5a25c9d,NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa cinta dengan konsep kerjasama yang unik ini. Sungguh memberikan nilai tambah bagi kami.,1
"5c254fb2-ebc3-41b7-962f-8f76deb73674","6b039620-262e-40a1-be37-1af35dbb8ed7",gb6V5uGeZSSrGwWlpKS1d6BXv242,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",2
"51a11ee7-e36b-4e1e-b998-c008aac0e791","796592cb-4395-49c8-bb78-17559c847062",DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Ada momen ketegangan, tetapi kerjasama ini membuktikan bahwa perusahaan ini dapat mengatasi segala tantangan dengan baik.",4
f817dc30-8963-4c62-9acf-fc359e0b059e,f71dcdeb-38b1-4945-ba0c-d3857841bb7b,JM0ACCkdDldG95EFbDG6r8hTM8q2,"Kami melalui beberapa tantangan bersama, namun hasil kerjasama ini sungguh membanggakan. Sukses terus!",5
"5bf7a839-165c-40f5-b9f1-fe9e75860ef6",e55177db-d0c5-4a8e-a7b8-f2fb9aef6c3c,NgNDTSxKEeV4nzODnak4iOGp6pu1,Kerjasama ini penuh dengan perasaan positif dan semangat. Saya tidak sabar untuk melihat apa yang akan terjadi selanjutnya.,4
b88109d3-d8d0-4f44-8799-acc0b7d5c358,"9157f6c8-2efd-4cda-af06-2935885d2a58",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Beberapa masalah muncul, namun respons cepat dan solusi yang diberikan membuat semuanya menjadi lebih baik.",1
"40b0d121-f412-492e-bfb4-0da9b707f03d","28029273-dd40-424e-9fb1-1bbcba1e8236",JM0ACCkdDldG95EFbDG6r8hTM8q2,Saya sangat senang bisa menjalin kerjasama dengan perusahaan yang memiliki visi dan misi yang sejalan dengan kami.,1
"5e77d19e-9ec5-42c9-896e-ba267ee04e0a","5f37c98e-49e7-41c2-8f65-a8fe8155c90c",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Meskipun ada beberapa hambatan, namun semangat positif dan komitmen perusahaan ini membuat segalanya menjadi lebih mudah.",4
"9a304ca9-0b92-49a3-8c0c-41343b3ec851",cae80d5c-ab95-4918-bc81-232cc5a25c9d,DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Terkadang ada perbedaan pendapat, namun perusahaan ini selalu mencari cara untuk mencapai kesepakatan yang saling menguntungkan.",1
"770f98ff-9ee6-422e-956f-8436f314e9b3","0166dbdc-9358-456d-b438-9a221ca728c7",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Kerjasama ini membuat saya merasakan berbagai emosi, tetapi hasilnya sangat memuaskan.",1
fd92cb63-08e8-47ab-9373-47c7048fcba6,e4235538-c8a4-4743-bc1e-1f3237e920f0,OFt6HkGGNcfL1TXYmOxbHr01cxT2,Keberanian perusahaan ini dalam mengambil risiko membuat saya bangga menjadi bagian dari kerjasama ini.,4
"6657e23c-8d64-4045-8edb-d4f38a0aa99b","5d2b69c7-9a42-40cf-add5-69073a1ee4ad",gb6V5uGeZSSrGwWlpKS1d6BXv242,"Saya merasa tertantang, tetapi di akhir hari, hasil kerjasama ini membuat saya sangat bahagia.",2
"4088b0a4-653e-4707-8400-6b92ef571dae","1c5fb2df-01f1-4494-a720-747cbc971848",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Saat-saat sulit tidak bisa dihindari, namun perusahaan ini memberikan dukungan yang sangat diperlukan. Saya merasa aman.",1
"9eccbc5b-25b8-4288-abdb-5182f81003f1","796592cb-4395-49c8-bb78-17559c847062",OFt6HkGGNcfL1TXYmOxbHr01cxT2,Keberanian perusahaan ini dalam mengambil risiko membuat saya bangga menjadi bagian dari kerjasama ini.,4
edbd1d4a-342b-421f-86a6-8933a84e9975,ccf8b7a7-a704-45e8-871f-00e9d2a1a10e,gb6V5uGeZSSrGwWlpKS1d6BXv242,"Terkadang ada perbedaan pendapat, namun perusahaan ini selalu mencari cara untuk mencapai kesepakatan yang saling menguntungkan.",4
"71224b63-105c-47ea-985a-7fd3e7f9c8df","7837d5a3-5342-42b5-aacd-37f1bb09d60b",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Terkadang ada perbedaan pendapat, namun perusahaan ini selalu mencari cara untuk mencapai kesepakatan yang saling menguntungkan.",4
e444bdb5-09b7-4647-bcce-1d2bb4efab6c,c82e6b7a-01fe-4406-9fc9-cb0a48c93e35,NgNDTSxKEeV4nzODnak4iOGp6pu1,"Kami melalui beberapa tantangan bersama, namun hasil kerjasama ini sungguh membanggakan. Sukses terus!",1
"8932cb92-8b97-4ae7-93ef-69e47d737e61","38f046e5-67a5-4545-893c-2ecc9d93b4f0",y4TOqSFLXtacjUX7MMsxH8XT0D03,"Kerjasama ini membuat saya merasakan berbagai emosi, tetapi hasilnya sangat memuaskan.",4
"619223a1-13b2-4bba-91f9-4f48d18e9915","46989c97-4bb0-4228-8c5f-ffb32418aac9",gb6V5uGeZSSrGwWlpKS1d6BXv242,"Kami melalui beberapa tantangan bersama, namun hasil kerjasama ini sungguh membanggakan. Sukses terus!",3
