"id","mp_id","user_id","review","rating"
e6980e61-0442-4841-ac41-94fbb89b1f47,"950dca1d-c5d0-4b49-adda-e546dd8fd2c7",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,Kerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak memahami nilai-nilai etika bisnis dan seringkali melakukan tindakan yang merugikan reputasi kami.,2
"8f845e4b-4127-4685-979d-2982c6c15755","3faca3c5-ac07-48d1-9571-d4475ca5dd94",JM0ACCkdDldG95EFbDG6r8hTM8q2,Pengalaman bekerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak memenuhi komitmen mereka dan merugikan proyek kami secara signifikan.,5
f64a6afb-168e-4da3-9524-1adafb583c17,c502e6bb-b516-479f-9de4-14ae22a91c0c,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Keputusan untuk bekerja sama dengan media partner ini adalah keputusan terbaik yang pernah kami buat. Mereka tidak hanya efisien tetapi juga sangat ramah dan mudah bekerja sama.,5
"70711c48-8faa-47d8-a4aa-4c9dd2b6edf4","246e9d59-9948-4160-8fbb-6923b5e5e5a2","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Saya merasa takut dengan tidak konsistennya media partner ini. Sulit untuk memprediksi bagaimana proyek akan berkembang karena mereka seringkali mengubah strategi tanpa pemberitahuan.,5
"9e603486-d6e6-4d8c-9769-3b57e1807360","130a082c-3fdf-48e1-9393-049fbeb9f440",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Saya merasa sangat bahagia dengan hasil kerja sama bersama media partner ini. Mereka memberikan layanan yang luar biasa dan selalu bersedia membantu.,4
"2facdbc5-5cd4-4bd1-baa8-15dafbad471a","8ae58016-767c-45a9-a712-979a29bbf9a4",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Rasa marah saya meluap setiap kali berurusan dengan media partner ini. Mereka tidak menghormati kesepakatan dan seringkali mengabaikan masukan yang kami berikan.,5
"1aef866f-f97e-412d-ac45-d0ba8bf16234",de090cd7-0a32-4a62-a782-6cc5a7119806,hDJOcnOfE4aEJT6sDdJSaYEcqty1,Saya merasa sangat takut dengan kurangnya keandalan dari media partner ini. Mereka seringkali tidak dapat dipercaya dan membuat kami khawatir tentang keberlanjutan proyek.,2
"667e51d4-3282-4df1-9bec-9420a64c12ba",fb47ef4b-e90c-4323-b914-9b8f7203a831,ZWPKKeyXgRMYMqkyok2Vjqpihf13,Rasa frustrasi dan kemarahan melanda saya setiap kali berurusan dengan media partner ini. Mereka tidak bisa diandalkan dan sering kali membuat kesalahan yang dapat dihindari.,2
b59d9102-38b3-4c35-ab6a-d059fda71a22,"250c6448-285f-4bf6-8ff3-abd2283e8fc5",J7l0KeXZcmYuii5NqnwiTnz7cf13,Saya merasa sangat cemas saat bekerja dengan media partner ini. Mereka tidak transparan dan terkesan menyimpan sesuatu yang tidak diungkapkan. Rasanya seperti berjalan di atas silet.,1
aee17448-b4f9-46d0-88d5-289a319adc0f,"46801cb8-a3cc-4d91-afec-0832602d2e95",NgNDTSxKEeV4nzODnak4iOGp6pu1,Pengalaman bekerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak menghargai kontribusi kami dan seringkali mengabaikan ide-ide yang kami berikan.,5
a1fb709d-2b92-428b-a513-df929a916a8c,"5d6d09ad-a731-4423-b999-2f6d677bc39c",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Saya merasa sangat sedih dengan kurangnya komunikasi yang baik dari media partner ini. Sulit untuk menjalin kerjasama yang sukses tanpa transparansi.,5
"148c3ac8-b355-4bd1-bb2a-696363300269",fb47ef4b-e90c-4323-b914-9b8f7203a831,V5FgAoGjkTMTDn7QeVLop58t1XR2,Pengalaman bekerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak memenuhi komitmen mereka dan merugikan proyek kami secara signifikan.,1
"4060df92-7419-4152-839e-43cf696861b6","745c03c3-d49a-4c0a-a32c-986479a3e15a",XjcC8RP2v5eWNy1dnjfjVWozs1r1,Rasa marah mendalam muncul setiap kali berurusan dengan media partner ini. Mereka tidak bertanggung jawab dan seringkali menyalahkan pihak lain atas kesalahan mereka sendiri.,3
b5840685-3443-434b-8924-13bca692ec13,"69af40ba-cab5-4ffd-90a2-4e9c875c4f99",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,"Setiap kali harus berhadapan dengan media partner ini, saya merasa takut akan konsekuensi yang mungkin terjadi. Mereka tidak dapat diandalkan dan sering kali membuat keputusan impulsif.",1
"342a14df-c302-4cd5-968e-fc79a36974c9","5466d296-1a74-4101-bcb0-5d11df5487a8",JM0ACCkdDldG95EFbDG6r8hTM8q2,Keputusan untuk bekerja sama dengan media partner ini adalah keputusan terbaik yang pernah kami buat. Mereka tidak hanya efisien tetapi juga sangat ramah dan mudah bekerja sama.,5
cb326758-2aae-4414-a048-54ad7fdd321c,f07381a9-ef42-4fe2-8708-0097fc7996ad,gb6V5uGeZSSrGwWlpKS1d6BXv242,Saya merasa sangat cemas saat bekerja dengan media partner ini. Mereka tidak transparan dan terkesan menyimpan sesuatu yang tidak diungkapkan. Rasanya seperti berjalan di atas silet.,2
d8ea5cba-1229-488a-aa56-53ed196639a4,f25189ef-97b4-40de-bd7f-d3e7f02f69e9,DMfvXxksAubICeFJ40Jb5IRsaeM2,Saya merasa sangat cemas saat bekerja dengan media partner ini. Mereka tidak transparan dan terkesan menyimpan sesuatu yang tidak diungkapkan. Rasanya seperti berjalan di atas silet.,5
"1f00832c-be91-46c1-b3d3-572a5f29e383","18a80ac1-3009-4d79-b2e8-f43b7bd1bbc4","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Kegembiraan melanda setiap kali bekerja dengan media partner ini. Mereka tidak hanya memberikan hasil yang memuaskan tetapi juga menciptakan lingkungan kerja yang positif.,5
"84f8491f-3f6f-4495-967a-434ccbe0f321","1ecaf398-cd68-493a-933e-8bdc8ad76041",iUsn07i7eQPIQmq5YoRNfCj4WO02,"Saya merasa sangat takut dengan ketidakpastian yang dihadirkan oleh media partner ini. Mereka seringkali tidak memberikan klarifikasi yang diperlukan, meninggalkan kami dalam kebingungan.",1
c89e6dc3-b23f-4a20-a76c-024cf6135e06,"9f372777-d731-4eba-9c09-83737eeabfcf",V5FgAoGjkTMTDn7QeVLop58t1XR2,"Saya merasa sangat takut dengan ketidakpastian yang dihadirkan oleh media partner ini. Mereka seringkali tidak memberikan klarifikasi yang diperlukan, meninggalkan kami dalam kebingungan.",4
f1cd4ccb-8279-46e3-86f6-c73f56faf997,"46801cb8-a3cc-4d91-afec-0832602d2e95",V5FgAoGjkTMTDn7QeVLop58t1XR2,Rasa frustrasi dan kemarahan melanda saya setiap kali berurusan dengan media partner ini. Mereka tidak bisa diandalkan dan sering kali membuat kesalahan yang dapat dihindari.,4
"7efd062d-75db-436b-a3e8-f36cc2b4d79f",b314fec8-8f8d-4eba-9fc1-2f7d917af659,IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,"Setiap kali harus berhadapan dengan media partner ini, saya merasa takut akan konsekuensi yang mungkin terjadi. Mereka tidak dapat diandalkan dan sering kali membuat keputusan impulsif.",1
fe5598aa-e092-4018-9851-5209cc142c6a,"950dca1d-c5d0-4b49-adda-e546dd8fd2c7",OFt6HkGGNcfL1TXYmOxbHr01cxT2,Saya mencintai semangat kerja sama tim kami dengan media partner ini. Mereka tidak hanya bekerja sebagai mitra bisnis tetapi juga sebagai teman sejati.,5
a214b1af-b772-43a4-a02e-1d3ba9be6bc0,"4a5e6ec7-72c0-4801-8374-707ef57f015d",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,Saya sangat bahagia dengan hasil kerja sama bersama media partner ini. Mereka tidak hanya profesional tetapi juga sangat responsif terhadap kebutuhan kami.,2
ded3634c-ddbd-4924-afad-a48ed9193827,abb5b10f-9cc2-460c-b40a-a0f417ca7542,iUsn07i7eQPIQmq5YoRNfCj4WO02,Rasa frustrasi dan kemarahan melanda saya setiap kali berurusan dengan media partner ini. Mereka tidak bisa diandalkan dan sering kali membuat kesalahan yang dapat dihindari.,4
"45dbcd0e-abf8-4df9-9fac-168d98d7d461","4381edca-9f01-43f0-bff6-75ebc1c4a002","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Saya merasa begitu mencintai semangat kolaboratif media partner ini. Mereka selalu siap bekerja sama untuk mencapai tujuan bersama.,5
f21c2f22-970f-4728-8836-133ea74c4380,"4381edca-9f01-43f0-bff6-75ebc1c4a002",y4TOqSFLXtacjUX7MMsxH8XT0D03,Saya sungguh bahagia dengan hasil kerja sama bersama media partner ini. Mereka sangat inovatif dan membantu mengangkat merek kami ke tingkat yang lebih tinggi.,5
"3c76e685-9028-4fa2-8fae-32c7ef53ed5c",adc68c57-60e1-4223-b809-42ac42bbafa0,XjcC8RP2v5eWNy1dnjfjVWozs1r1,Saya mencintai semangat kerja sama tim kami dengan media partner ini. Mereka tidak hanya bekerja sebagai mitra bisnis tetapi juga sebagai teman sejati.,5
"65bac125-2ad0-46b7-970c-76837a4cb604",abb5b10f-9cc2-460c-b40a-a0f417ca7542,f673otlb7QaO724971yL9oMVTcZ2,Keputusan untuk bekerja sama dengan media partner ini adalah keputusan terbaik yang pernah kami buat. Mereka tidak hanya efisien tetapi juga sangat ramah dan mudah bekerja sama.,2
"5fa5fa4a-b92e-4758-89bb-cc7aecf38eeb",ec2fe918-87fa-4421-ba3a-22175335757b,V5FgAoGjkTMTDn7QeVLop58t1XR2,Kegembiraan melanda tim kami setiap kali berkolaborasi dengan media partner ini. Mereka tidak hanya memberikan hasil yang hebat tetapi juga menciptakan lingkungan kerja yang positif.,1
"8e7468f3-fa38-43d4-8f5f-cc319e0a514b","22f9ac88-e04a-4780-bbaa-daf329a22df1",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,Saya sangat bahagia dengan hasil kerja sama bersama media partner ini. Mereka tidak hanya profesional tetapi juga sangat responsif terhadap kebutuhan kami.,5
"221343c5-af88-4305-a799-8f814b91a26f",ea084f29-cd00-4021-a3f9-51bc903c6ab2,ExX1Zp5dTGdY54h3ENuW36I15Fq1,Saya merasa sangat takut dengan kurangnya keandalan dari media partner ini. Mereka seringkali tidak dapat dipercaya dan membuat kami khawatir tentang keberlanjutan proyek.,4
ae9daaa0-6bc8-4e7f-b360-c6897f85cf59,"6b0b5bf3-16f4-4405-b0ae-4313228ee31f",J7l0KeXZcmYuii5NqnwiTnz7cf13,Saya merasa sangat takut dengan kurangnya keandalan dari media partner ini. Mereka seringkali tidak dapat dipercaya dan membuat kami khawatir tentang keberlanjutan proyek.,3
"0db598a2-78af-417a-934e-047713832153","246e9d59-9948-4160-8fbb-6923b5e5e5a2",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Keputusan untuk bekerja sama dengan media partner ini adalah keputusan terbaik yang pernah kami buat. Mereka tidak hanya efisien tetapi juga sangat ramah dan mudah bekerja sama.,5
"001d9cc7-9e9d-4f0f-82ba-499e60c1429a","6967940d-7b4b-44f1-a7ce-899029e503cf",y4TOqSFLXtacjUX7MMsxH8XT0D03,Saya merasa benar-benar marah dengan ketidakprofesionalan media partner ini. Mereka seringkali melewatkan tenggat waktu dan tidak memberikan tanggapan yang memadai.,3
"60c27afe-f813-4d17-b938-b47038147277",e78602d4-a8f7-40e8-90cd-3227c916bbb0,ZWPKKeyXgRMYMqkyok2Vjqpihf13,"Saya merasa sangat mencintai kolaborasi kami dengan media partner ini. Mereka tidak hanya mitra kerja, tetapi juga teman yang selalu mendukung dan berusaha memberikan yang terbaik untuk kesuksesan proyek bersama.",3
"6ba31c87-2938-4db2-9046-dec64a376158",f07381a9-ef42-4fe2-8708-0097fc7996ad,XjcC8RP2v5eWNy1dnjfjVWozs1r1,"Saya merasa takut akan ketidakpastian yang dihadirkan oleh media partner ini. Mereka seringkali tidak memberikan informasi yang cukup, meninggalkan kami dalam kegelapan.",2
"0c038902-a8d5-4b6d-a61f-372474d1cea0","7f0981d9-0a1f-4e72-adca-d14c52f513ea",ewfwHeAgl4ckVGnINSJNiHZYLPh2,Saya merasa benar-benar marah dengan ketidakprofesionalan media partner ini. Mereka seringkali melewatkan tenggat waktu dan tidak memberikan tanggapan yang memadai.,4
cfb24cb6-93b6-4972-8060-4b39ef308eb0,"4d611e3c-879b-4348-bb74-29d09f0216b7",XjcC8RP2v5eWNy1dnjfjVWozs1r1,Rasa marah mendalam muncul setiap kali berurusan dengan media partner ini. Mereka tidak bertanggung jawab dan seringkali menyalahkan pihak lain atas kesalahan mereka sendiri.,1
"960fdbcc-736e-4927-a005-7595129e9b96","4b9af191-82cc-4eac-9c32-304e25cc04be","4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Keputusan untuk bekerja dengan media partner ini membawa kebahagiaan besar bagi tim kami. Mereka memberikan hasil yang luar biasa dan mendukung kami sepenuh hati.,5
"70859d1d-13c4-40df-9c05-caa90e368d4e","5466d296-1a74-4101-bcb0-5d11df5487a8",f673otlb7QaO724971yL9oMVTcZ2,Kegembiraan melanda setiap kali bekerja dengan media partner ini. Mereka tidak hanya memberikan hasil yang memuaskan tetapi juga menciptakan lingkungan kerja yang positif.,3
"22950fda-d0a9-493d-bcd9-183b29c07b49","9f372777-d731-4eba-9c09-83737eeabfcf",NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa sangat takut dengan kurangnya keandalan dari media partner ini. Mereka seringkali tidak dapat dipercaya dan membuat kami khawatir tentang keberlanjutan proyek.,4
"50407387-f063-4704-88a0-9217d2372249","88e8cf20-1695-43e0-81f2-26e57c9f8494",V5FgAoGjkTMTDn7QeVLop58t1XR2,Pengalaman bekerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak menghargai kontribusi kami dan seringkali mengabaikan ide-ide yang kami berikan.,1
"787b47c0-d7a7-444f-bd05-4b115c0b4d44","9653308c-34e5-4844-9a79-a8288712f11d",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,Saya merasa sangat cemas saat bekerja dengan media partner ini. Mereka tidak transparan dan terkesan menyimpan sesuatu yang tidak diungkapkan. Rasanya seperti berjalan di atas silet.,5
a4c723b6-a28e-4a08-afe8-0e9fdf2b8d5d,"140cc6c3-f66f-45f3-b920-2b2a16b966ac",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Rasa frustrasi dan kemarahan melanda saya setiap kali berurusan dengan media partner ini. Mereka tidak bisa diandalkan dan sering kali membuat kesalahan yang dapat dihindari.,4
"55d4effa-4c5a-413d-ab1d-0ebb16264672","1b451da7-3de7-4084-aed7-c6da26a8781d",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Saya merasa takut dengan tidak konsistennya media partner ini. Sulit untuk memprediksi bagaimana proyek akan berkembang karena mereka seringkali mengubah strategi tanpa pemberitahuan.,2
"0b87dd46-a9e0-4bcd-9f63-277efb9f1e3c","267e04f0-1026-43fa-9b20-a96cb204b41f",NgNDTSxKEeV4nzODnak4iOGp6pu1,Saya merasa sangat cemas saat bekerja dengan media partner ini. Mereka tidak transparan dan terkesan menyimpan sesuatu yang tidak diungkapkan. Rasanya seperti berjalan di atas silet.,2
"71ab57ca-4ca2-4b22-84ae-e2f198bec7f8","5466d296-1a74-4101-bcb0-5d11df5487a8",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,Pengalaman bekerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak menghargai kontribusi kami dan seringkali mengabaikan ide-ide yang kami berikan.,5
f747d4bf-bf6c-4d23-b43d-45d47ea695cb,"6c82cf36-f1db-4d06-b6cf-5182cae0053d",ewfwHeAgl4ckVGnINSJNiHZYLPh2,"Pengalaman bekerja dengan media partner ini membuat saya sangat marah. Mereka tidak menghargai ide-ide kami dan seringkali membuat keputusan tanpa konsultasi, merugikan proyek kami.",5
e6d87ef7-1b7e-4faf-8833-fca90572783d,"496246fb-d01a-4aef-b742-5f5d9c40753a",DF0qe2AVtHbSuI4GSNq5BS5kVi63,"Kerja sama dengan media partner ini membuatku merasa sedih. Mereka tidak memahami visi kami dan hasilnya jauh dari harapan, merugikan semangat tim kami.",2
adcc16f4-e838-4ad1-8de6-a41f427cb1ba,"4381edca-9f01-43f0-bff6-75ebc1c4a002",J7l0KeXZcmYuii5NqnwiTnz7cf13,Saya benar-benar marah dengan media partner ini. Mereka tidak menghormati tenggat waktu dan tidak memberikan dukungan yang dijanjikan. Hal ini merugikan bisnis kami secara signifikan.,4
"5d801ce8-ae43-4fca-8357-497a838ab706","4381edca-9f01-43f0-bff6-75ebc1c4a002",NgNDTSxKEeV4nzODnak4iOGp6pu1,"Setiap kali harus berhadapan dengan media partner ini, saya merasa takut akan konsekuensi yang mungkin terjadi. Mereka tidak dapat diandalkan dan sering kali membuat keputusan impulsif.",5
"51c1a7c3-3b89-412a-9e74-89321dbb1008","002ad707-8006-4c7f-9d98-19e0650cff0d",ZWPKKeyXgRMYMqkyok2Vjqpihf13,Kerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak memahami nilai-nilai etika bisnis dan seringkali melakukan tindakan yang merugikan reputasi kami.,5
ebd278ea-9c95-4cfa-8615-e278bca94c40,"4fd1d7aa-dc97-4809-9924-08f209bc814f",gb6V5uGeZSSrGwWlpKS1d6BXv242,Saya benar-benar marah dengan media partner ini. Mereka tidak menghormati tenggat waktu dan tidak memberikan dukungan yang dijanjikan. Hal ini merugikan bisnis kami secara signifikan.,5
"959a5c31-8891-47bf-83d5-56bb15d2c764","4d6d6963-ac08-40c7-a53c-4412f31337b8",rizX0THPSqWIN651qAgAwKOjFaL2,"Saya merasa takut akan ketidakpastian yang dihadirkan oleh media partner ini. Mereka seringkali tidak memberikan informasi yang cukup, meninggalkan kami dalam kegelapan.",5
c756fd43-4c9d-46e5-8f36-2edf52bef8c1,"73331035-b2f1-4636-aec7-538924aaaf61",DF0qe2AVtHbSuI4GSNq5BS5kVi63,Saya merasa sangat sedih dengan kurangnya komunikasi yang baik dari media partner ini. Sulit untuk menjalin kerjasama yang sukses tanpa transparansi.,4
add4593d-118f-4052-b1fa-fdec8d75133b,"2064dbd2-c8d6-4310-a020-15745e68415f",V5FgAoGjkTMTDn7QeVLop58t1XR2,"Pengalaman bekerja dengan media partner ini membuat saya sangat marah. Mereka tidak menghargai ide-ide kami dan seringkali membuat keputusan tanpa konsultasi, merugikan proyek kami.",3
b3aaaa20-9c9b-40e0-8d35-c01eedb38df4,"945f04b7-e2a5-4709-b548-bde9f0babda1","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","Pengalaman kerja sama dengan media partner ini sangat memuaskan. Mereka sangat profesional, responsif, dan hasil akhirnya melebihi ekspektasi kami. Saya sangat senang bekerja bersama mereka.",5
f62de711-23c3-4a04-bbd2-27e9571f95cb,"58732071-98e2-44e7-83dd-8d376559ed1c",rizX0THPSqWIN651qAgAwKOjFaL2,"Kerja sama dengan media partner ini membuatku merasa sedih. Mereka tidak memahami visi kami dan hasilnya jauh dari harapan, merugikan semangat tim kami.",3
"04267a89-95a4-44c4-ac20-d436a8bc8167",ea084f29-cd00-4021-a3f9-51bc903c6ab2,OFt6HkGGNcfL1TXYmOxbHr01cxT2,Saya merasa begitu mencintai semangat kolaboratif media partner ini. Mereka selalu siap bekerja sama untuk mencapai tujuan bersama.,5
"3ff19c1b-1d5b-4601-9010-b70bdf1660d7","7f0981d9-0a1f-4e72-adca-d14c52f513ea",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Rasa marah mendalam muncul setiap kali berurusan dengan media partner ini. Mereka tidak bertanggung jawab dan seringkali menyalahkan pihak lain atas kesalahan mereka sendiri.,5
ea2622f6-46b4-45d6-b02c-ca956cdd4c39,a8ad0c52-9c67-4ca0-9d25-2d012ebffbdb,ExX1Zp5dTGdY54h3ENuW36I15Fq1,Saya merasa takut dengan ketidakpastian yang disajikan oleh media partner ini. Komunikasi buruk dan ketidakjelasan membuat saya khawatir tentang arah proyek ini.,2
"4ee8f706-f5ad-44a7-994b-6a464fb3ca04",fb47ef4b-e90c-4323-b914-9b8f7203a831,"4H8LzTrrO9ZwVNPSFB4mOR1VPl32",Rasanya seperti bekerja di bawah ancaman konstan saat bermitra dengan media partner ini. Mereka tidak memberikan kepastian dan seringkali mengubah kebijakan tanpa pemberitahuan sebelumnya.,3
"41eba1d9-004e-4964-afe2-54b52fb7a5a7","4f22a7c9-36c6-40d3-bd1e-348535b3e038",V5FgAoGjkTMTDn7QeVLop58t1XR2,Saya merasa begitu bahagia bisa bekerja dengan media partner yang sangat terampil ini. Mereka benar-benar ahli dalam bidang mereka dan memberikan hasil yang luar biasa.,2
c622ef2b-5c14-4976-9a40-a21d24d555ef,"4fd1d7aa-dc97-4809-9924-08f209bc814f",iUsn07i7eQPIQmq5YoRNfCj4WO02,Kerja sama dengan media partner ini membuat saya merasa sangat sedih. Mereka tidak menghargai kontribusi tim kami dan seringkali mengecewakan dengan hasil akhirnya.,2
f6e52be2-338e-47aa-af3d-eab517f07783,"39347419-d2e1-46ce-ae60-bb9f7c6f4ee1",J7l0KeXZcmYuii5NqnwiTnz7cf13,Kerja sama dengan media partner ini membuatku merasa sangat sedih. Mereka tidak responsif dan tampaknya tidak peduli dengan kebutuhan atau kekhawatiran kami.,1
ef42c126-f71c-4045-bc85-071f79c949e1,adc68c57-60e1-4223-b809-42ac42bbafa0,y4TOqSFLXtacjUX7MMsxH8XT0D03,Kerja sama dengan media partner ini membuatku merasa sangat sedih. Mereka tidak responsif dan tampaknya tidak peduli dengan kebutuhan atau kekhawatiran kami.,3
"9a363ba3-fb87-4870-a15c-eb1b2e14d5f8","1065cf60-39be-4d49-9f56-605718a05684",y4TOqSFLXtacjUX7MMsxH8XT0D03,Saya merasa takut dengan tidak konsistennya media partner ini. Sulit untuk memprediksi bagaimana proyek akan berkembang karena mereka seringkali mengubah strategi tanpa pemberitahuan.,4
d47f8b56-8b95-44e8-b714-36bde71bf8a0,"2fd26481-3e5a-4664-ac27-8cca57d01825",XjcC8RP2v5eWNy1dnjfjVWozs1r1,"Saya merasa sangat mencintai kreativitas dan dedikasi media partner ini. Mereka tidak hanya bekerja untuk proyek, tetapi benar-benar mencintai apa yang mereka lakukan.",4
"4d7ac19d-17e2-4c8b-abb5-d86ededd8d23","9a5af855-0e8a-418d-97db-0d41235f985d",DMfvXxksAubICeFJ40Jb5IRsaeM2,Saya merasa takut dengan ketidakpastian yang disajikan oleh media partner ini. Komunikasi buruk dan ketidakjelasan membuat saya khawatir tentang arah proyek ini.,1
ae60f564-bc5e-49d5-b99b-b66eef70cb69,"17508ca6-8a2e-4846-8b35-81a1401d1323",OFt6HkGGNcfL1TXYmOxbHr01cxT2,Kegembiraan melanda tim kami setiap kali berkolaborasi dengan media partner ini. Mereka tidak hanya memberikan hasil yang hebat tetapi juga menciptakan lingkungan kerja yang positif.,4
c214af7d-52b8-44c1-8ff9-644b033ab9d5,"7566c8e3-d796-499f-83f5-0530fa6d5ac0","4H8LzTrrO9ZwVNPSFB4mOR1VPl32","Pengalaman kerja sama dengan media partner ini sangat memuaskan. Mereka sangat profesional, responsif, dan hasil akhirnya melebihi ekspektasi kami. Saya sangat senang bekerja bersama mereka.",2
ad6ffda1-2e09-4d7d-b81d-0dbb253915b8,"4f22a7c9-36c6-40d3-bd1e-348535b3e038",XjcC8RP2v5eWNy1dnjfjVWozs1r1,Kegembiraan melanda setiap kali bekerja dengan media partner ini. Mereka tidak hanya memberikan hasil yang memuaskan tetapi juga menciptakan lingkungan kerja yang positif.,4
ab111e9d-e27c-41a9-9aa0-ab5bf295b95b,abb5b10f-9cc2-460c-b40a-a0f417ca7542,J7l0KeXZcmYuii5NqnwiTnz7cf13,"Pengalaman bekerja dengan media partner ini membuat saya sangat marah. Mereka tidak menghargai ide-ide kami dan seringkali membuat keputusan tanpa konsultasi, merugikan proyek kami.",5
"2f43f146-d659-48ee-affa-c788921abec8",ec2fe918-87fa-4421-ba3a-22175335757b,OFt6HkGGNcfL1TXYmOxbHr01cxT2,Rasa marah saya meluap setiap kali berurusan dengan media partner ini. Mereka tidak menghormati kesepakatan dan seringkali mengabaikan masukan yang kami berikan.,4
"8b12dc65-136b-4b18-800d-857f2e30541b","7566c8e3-d796-499f-83f5-0530fa6d5ac0",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Kerja sama dengan media partner ini membuat saya merasa sedih karena terlalu banyak ketidakjelasan dan ketidakpastian. Sulit untuk merencanakan sesuatu dengan baik.,4
"88b22ce8-f5c2-4b2f-b0eb-c9d755805a88","0d46b623-6447-4265-ac8f-ab96b7b772b6",ewfwHeAgl4ckVGnINSJNiHZYLPh2,Kegembiraan melanda tim kami setiap kali berkolaborasi dengan media partner ini. Mereka tidak hanya memberikan hasil yang hebat tetapi juga menciptakan lingkungan kerja yang positif.,4
bfcc061a-a14c-4c74-b117-5b0230b8d239,"9f372777-d731-4eba-9c09-83737eeabfcf",hDJOcnOfE4aEJT6sDdJSaYEcqty1,Keputusan untuk bekerja dengan media partner ini membawa kebahagiaan besar bagi tim kami. Mereka memberikan hasil yang luar biasa dan mendukung kami sepenuh hati.,3
"3fb0dabc-7dee-4351-b51a-91a8f60b9a97","69af40ba-cab5-4ffd-90a2-4e9c875c4f99",gb6V5uGeZSSrGwWlpKS1d6BXv242,Saya merasa takut dengan ketidakpastian yang disajikan oleh media partner ini. Komunikasi buruk dan ketidakjelasan membuat saya khawatir tentang arah proyek ini.,5
f8452119-0877-446a-ab57-3eeeddb79dc8,"7566c8e3-d796-499f-83f5-0530fa6d5ac0",XkmmZwdvYNbpFSW8bOKzn5FCGvA3,Keputusan untuk bekerja dengan media partner ini membawa kebahagiaan besar bagi tim kami. Mereka memberikan hasil yang luar biasa dan mendukung kami sepenuh hati.,5
ad8fdce4-11a1-47ec-966c-e0025f6f5f9b,fab386a6-be2d-4a4b-ab96-ed39206594c6,f673otlb7QaO724971yL9oMVTcZ2,Saya merasa benar-benar marah dengan ketidakprofesionalan media partner ini. Mereka seringkali melewatkan tenggat waktu dan tidak memberikan tanggapan yang memadai.,1
"770a1cb6-764a-4936-ab4d-edbab0b98c89","39347419-d2e1-46ce-ae60-bb9f7c6f4ee1",JM0ACCkdDldG95EFbDG6r8hTM8q2,Rasa marah saya meluap setiap kali berurusan dengan media partner ini. Mereka tidak menghormati kesepakatan dan seringkali mengabaikan masukan yang kami berikan.,5
"789e6079-16f9-4291-b9bb-cfe52de025df","90edde71-823c-40af-a503-63ecb7a36095",gb6V5uGeZSSrGwWlpKS1d6BXv242,Saya merasa begitu mencintai semangat kolaboratif media partner ini. Mereka selalu siap bekerja sama untuk mencapai tujuan bersama.,3
"56151172-cc0d-47d8-9805-9fc1efd581b7","4f22a7c9-36c6-40d3-bd1e-348535b3e038",IBsQ6OO9nEYnNM4Rcl66zE1dnjU2,Saya merasa sangat bahagia dengan hasil kerja sama bersama media partner ini. Mereka memberikan layanan yang luar biasa dan selalu bersedia membantu.,5
"967f6c22-0be5-4432-99c1-28fb4592b6fc","46801cb8-a3cc-4d91-afec-0832602d2e95",gb6V5uGeZSSrGwWlpKS1d6BXv242,Saya merasa sangat takut dengan kurangnya keandalan dari media partner ini. Mereka seringkali tidak dapat dipercaya dan membuat kami khawatir tentang keberlanjutan proyek.,5
d0b61881-c64d-49f5-b0ec-beae143f1c42,"1ecaf398-cd68-493a-933e-8bdc8ad76041",OFt6HkGGNcfL1TXYmOxbHr01cxT2,"Saya merasa sangat mencintai kreativitas dan dedikasi media partner ini. Mereka tidak hanya bekerja untuk proyek, tetapi benar-benar mencintai apa yang mereka lakukan.",1
